interactor,date,topic,doc_nb,word_nb,char_nb,doc_ids
NA,2016-04-06,T8, 0.052631579,  0.05263158,   0.8421053,
NA,2016-04-06,T9, 0.578947368,  0.57894737,   9.2631579,
NA,2016-04-07,T1, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T2, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T3, 0.919191919, 14.70707071,  80.8888889,
NA,2016-04-07,T4, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T5, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T6, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T7, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T8, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-07,T9, 0.010101010,  0.16161616,   0.8888889,
NA,2016-04-08,T1, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T2, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T3, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T4, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T5, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T6, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-08,T7, 0.428571429,  8.57142857,  48.0000000,
NA,2016-04-08,T8, 0.428571429,  8.57142857,  48.0000000,
NA,2016-04-08,T9, 0.020408163,  0.40816327,   2.2857143,
NA,2016-04-11,T1, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T2, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T3, 0.836734694,  7.53061224,  51.0408163,719578416362713088
NA,2016-04-11,T4, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T5, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T6, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T7, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T8, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-11,T9, 0.020408163,  0.18367347,   1.2448980,
NA,2016-04-25,T1, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T2, 0.645569620,  7.74683544,  54.8734177,
NA,2016-04-25,T3, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T4, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T5, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T6, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T7, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T8, 0.012658228,  0.15189873,   1.0759494,
NA,2016-04-25,T9, 0.265822785,  3.18987342,  22.5949367,
NA,2016-06-16,T1, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T2, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T3, 0.559633028, 11.75229358,  79.4678899,
NA,2016-06-16,T4, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T5, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T6, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T7, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T8, 0.009174312,  0.19266055,   1.3027523,
NA,2016-06-16,T9, 0.376146789,  7.89908257,  53.4128440,
NA,2016-06-19,T1, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T2, 0.186440678,  1.67796610,  10.2542373,
NA,2016-06-19,T3, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T4, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T5, 0.694915254,  6.25423729,  38.2203390,
NA,2016-06-19,T6, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T7, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T8, 0.016949153,  0.15254237,   0.9322034,
NA,2016-06-19,T9, 0.016949153,  0.15254237,   0.9322034,
NA,2016-07-01,T1, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-01,T2, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-01,T3, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-01,T4, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-01,T5, 0.594202899,  4.15942029,  34.4637681,748763105321070593
NA,2016-07-01,T6, 0.159420290,  1.11594203,   9.2463768,
NA,2016-07-01,T7, 0.159420290,  1.11594203,   9.2463768,
NA,2016-07-01,T8, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-01,T9, 0.014492754,  0.10144928,   0.8405797,
NA,2016-07-04,T1, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T2, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T3, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T4, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T5, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T6, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T7, 0.282051282,  1.97435897,  12.9743590,
NA,2016-07-04,T8, 0.025641026,  0.17948718,   1.1794872,
NA,2016-07-04,T9, 0.538461538,  3.76923077,  24.7692308,
NA,2016-07-05,T1, 0.449275362,  3.59420290,  24.2608696,
NA,2016-07-05,T2, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T3, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T4, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T5, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T6, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T7, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T8, 0.014492754,  0.11594203,   0.7826087,
NA,2016-07-05,T9, 0.449275362,  3.59420290,  24.2608696,
NA,2016-07-19,T1, 0.010101010,  0.18181818,   1.1414141,
NA,2016-07-19,T2, 0.010101010,  0.18181818,   1.1414141,
NA,2016-07-19,T3, 0.010101010,  0.18181818,   1.1414141,
NA,2016-07-19,T4, 0.111111111,  2.00000000,  12.5555556,
NA,2016-07-19,T5, 0.313131313,  5.63636364,  35.3838384,
NA,2016-07-19,T6, 0.010101010,  0.18181818,   1.1414141,
NA,2016-07-19,T7, 0.010101010,  0.18181818,   1.1414141,
NA,2016-07-19,T8, 0.515151515,  9.27272727,  58.2121212,
NA,2016-07-19,T9, 0.010101010,  0.18181818,   1.1414141,
NA,2016-10-02,T1, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T2, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T3, 0.538461538,  2.69230769,  19.3846154,782563349372493824
NA,2016-10-02,T4, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T5, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T6, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T7, 0.282051282,  1.41025641,  10.1538462,
NA,2016-10-02,T8, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-02,T9, 0.025641026,  0.12820513,   0.9230769,
NA,2016-10-19,T1, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T2, 0.632653061,  4.42857143,  31.6326531,
NA,2016-10-19,T3, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T4, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T5, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T6, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T7, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T8, 0.020408163,  0.14285714,   1.0204082,
NA,2016-10-19,T9, 0.224489796,  1.57142857,  11.2244898,
NA,2016-11-08,T1, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T2, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T3, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T4, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T5, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T6, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T7, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T8, 0.009174312,  0.17431193,   1.2293578,
NA,2016-11-08,T9, 0.926605505, 17.60550459, 124.1651376,
NA,2016-11-19,T1, 0.010101010,  0.18181818,   1.1414141,
NA,2016-11-19,T2, 0.010101010,  0.18181818,   1.1414141,
NA,2016-11-19,T3, 0.010101010,  0.18181818,   1.1414141,
NA,2016-11-19,T4, 0.010101010,  0.18181818,   1.1414141,
NA,2016-11-19,T5, 0.111111111,  2.00000000,  12.5555556,
NA,2016-11-19,T6, 0.010101010,  0.18181818,   1.1414141,
NA,2016-11-19,T7, 0.515151515,  9.27272727,  58.2121212,
NA,2016-11-19,T8, 0.313131313,  5.63636364,  35.3838384,
NA,2016-11-19,T9, 0.010101010,  0.18181818,   1.1414141,
NA,2016-12-07,T1, 0.009174312,  0.15596330,   1.2844037,
NA,2016-12-07,T2, 0.009174312,  0.15596330,   1.2844037,
NA,2016-12-07,T3, 0.284403670,  4.83486239,  39.8165138,
NA,2016-12-07,T4, 0.100917431,  1.71559633,  14.1284404,
NA,2016-12-07,T5, 0.192660550,  3.27522936,  26.9724771,
NA,2016-12-07,T6, 0.376146789,  6.39449541,  52.6605505,
NA,2016-12-07,T7, 0.009174312,  0.15596330,   1.2844037,
NA,2016-12-07,T8, 0.009174312,  0.15596330,   1.2844037,
NA,2016-12-07,T9, 0.009174312,  0.15596330,   1.2844037,
NA,2016-12-12,T1, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T2, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T3, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T4, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T5, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T6, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T7, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T8, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-12,T9, 0.111111111,  0.11111111,   0.3333333,
NA,2016-12-26,T1, 0.011235955,  0.19101124,   1.1685393,
NA,2016-12-26,T2, 0.011235955,  0.19101124,   1.1685393,
NA,2016-12-26,T3, 0.460674157,  7.83146067,  47.9101124,
NA,2016-12-26,T4, 0.123595506,  2.10112360,  12.8539326,
NA,2016-12-26,T5, 0.011235955,  0.19101124,   1.1685393,
NA,2016-12-26,T6, 0.348314607,  5.92134831,  36.2247191,
NA,2016-12-26,T7, 0.011235955,  0.19101124,   1.1685393,
NA,2016-12-26,T8, 0.011235955,  0.19101124,   1.1685393,
NA,2016-12-26,T9, 0.011235955,  0.19101124,   1.1685393,
NA,2017-02-19,T1, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T2, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T3, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T4, 0.632653061,  3.16326531,  34.1632653,
NA,2017-02-19,T5, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T6, 0.224489796,  1.12244898,  12.1224490,
NA,2017-02-19,T7, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T8, 0.020408163,  0.10204082,   1.1020408,
NA,2017-02-19,T9, 0.020408163,  0.10204082,   1.1020408,
NA,2017-03-02,T1, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T2, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T3, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T4, 0.100917431,  2.52293578,  14.1284404,
NA,2017-03-02,T5, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T6, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T7, 0.009174312,  0.22935780,   1.2844037,
NA,2017-03-02,T8, 0.467889908, 11.69724771,  65.5045872,
NA,2017-03-02,T9, 0.376146789,  9.40366972,  52.6605505,
NA,2017-03-09,T1, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T2, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T3, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T4, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T5, 0.724137931,  7.24137931,  39.1034483,
NA,2017-03-09,T6, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T7, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T8, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-09,T9, 0.034482759,  0.34482759,   1.8620690,
NA,2017-03-27,T1, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T2, 0.884057971,  7.07246377,  60.1159420,
NA,2017-03-27,T3, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T4, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T5, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T6, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T7, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T8, 0.014492754,  0.11594203,   0.9855072,
NA,2017-03-27,T9, 0.014492754,  0.11594203,   0.9855072,
NA,2017-04-02,T1, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T2, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T3, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T4, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T5, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T6, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T7, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-02,T8, 0.926605505, 18.53211009, 131.5779817,
NA,2017-04-02,T9, 0.009174312,  0.18348624,   1.3027523,
NA,2017-04-03,T1, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T2, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T3, 0.355932203,  5.33898305,  31.6779661,
NA,2017-04-03,T4, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T5, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T6, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T7, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T8, 0.016949153,  0.25423729,   1.5084746,
NA,2017-04-03,T9, 0.525423729,  7.88135593,  46.7627119,
NA,2017-05-08,T1, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T2, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T3, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T4, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T5, 0.884057971,  8.84057971,  55.6956522,
NA,2017-05-08,T6, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T7, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T8, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-08,T9, 0.014492754,  0.14492754,   0.9130435,
NA,2017-05-18,T1, 0.926605505, 13.89908257, 107.4862385,
NA,2017-05-18,T2, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T3, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T4, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T5, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T6, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T7, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T8, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-18,T9, 0.009174312,  0.13761468,   1.0642202,
NA,2017-05-20,T1, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T2, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T3, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T4, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T5, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T6, 0.910112360, 16.38202247, 104.6629213,
NA,2017-05-20,T7, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T8, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-20,T9, 0.011235955,  0.20224719,   1.2921348,
NA,2017-05-23,T1, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T2, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T3, 0.379310345,  1.51724138,  11.3793103,
NA,2017-05-23,T4, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T5, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T6, 0.379310345,  1.51724138,  11.3793103,
NA,2017-05-23,T7, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T8, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-23,T9, 0.034482759,  0.13793103,   1.0344828,
NA,2017-05-31,T1, 0.010101010,  0.16161616,   1.1212121,
NA,2017-05-31,T2, 0.414141414,  6.62626263,  45.9696970,869889750358007809
NA,2017-05-31,T3, 0.010101010,  0.16161616,   1.1212121,
NA,2017-05-31,T4, 0.010101010,  0.16161616,   1.1212121,
NA,2017-05-31,T5, 0.010101010,  0.16161616,   1.1212121,
NA,2017-05-31,T6, 0.111111111,  1.77777778,  12.3333333,
NA,2017-05-31,T7, 0.010101010,  0.16161616,   1.1212121,
NA,2017-05-31,T8, 0.414141414,  6.62626263,  45.9696970,
NA,2017-05-31,T9, 0.010101010,  0.16161616,   1.1212121,
NA,2017-06-02,T1, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-02,T2, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-02,T3, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-02,T4, 0.643889016,  4.64205457,  30.3155240,
NA,2017-06-02,T5, 0.705801422, 13.16532905,  74.9612474,
NA,2017-06-02,T6, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-02,T7, 0.460444852,  6.05457464,  35.8096767,
NA,2017-06-02,T8, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-02,T9, 0.031644118,  0.35634029,   2.1522587,
NA,2017-06-04,T1, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T2, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T3, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T4, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T5, 0.848739496, 14.42857143,  96.7563025,
NA,2017-06-04,T6, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T7, 0.092436975,  1.57142857,  10.5378151,
NA,2017-06-04,T8, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-04,T9, 0.008403361,  0.14285714,   0.9579832,
NA,2017-06-06,T1, 0.009174312,  0.15596330,   1.3027523,
NA,2017-06-06,T2, 0.100917431,  1.71559633,  14.3302752,
NA,2017-06-06,T3, 0.009174312,  0.15596330,   1.3027523,
NA,2017-06-06,T4, 0.559633028,  9.51376147,  79.4678899,
NA,2017-06-06,T5, 0.192660550,  3.27522936,  27.3577982,
NA,2017-06-06,T6, 0.009174312,  0.15596330,   1.3027523,
NA,2017-06-06,T7, 0.009174312,  0.15596330,   1.3027523,
NA,2017-06-06,T8, 0.100917431,  1.71559633,  14.3302752,
NA,2017-06-06,T9, 0.009174312,  0.15596330,   1.3027523,
NA,2017-06-13,T1, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T2, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T3, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T4, 0.578947368,  2.89473684,  19.6842105,874590496815009793
NA,2017-06-13,T5, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T6, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T7, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T8, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-13,T9, 0.052631579,  0.26315789,   1.7894737,
NA,2017-06-15,T1, 0.392405063,  5.49367089,  27.8607595,
NA,2017-06-15,T2, 0.265822785,  3.72151899,  18.8734177,
NA,2017-06-15,T3, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-15,T4, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-15,T5, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-15,T6, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-15,T7, 0.265822785,  3.72151899,  18.8734177,
NA,2017-06-15,T8, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-15,T9, 0.012658228,  0.17721519,   0.8987342,
NA,2017-06-30,T1, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T2, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T3, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T4, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T5, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T6, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T7, 0.034482759,  0.37931034,   2.2758621,
NA,2017-06-30,T8, 0.724137931,  7.96551724,  47.7931034,
NA,2017-06-30,T9, 0.034482759,  0.37931034,   2.2758621,
NA,2017-07-04,T1, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T2, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T3, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T4, 0.282051282,  1.41025641,  12.4102564,
NA,2017-07-04,T5, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T6, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T7, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-04,T8, 0.538461538,  2.69230769,  23.6923077,
NA,2017-07-04,T9, 0.025641026,  0.12820513,   1.1282051,
NA,2017-07-08,T1, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T2, 0.460674157,  8.29213483,  51.5955056,
NA,2017-07-08,T3, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T4, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T5, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T6, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T7, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T8, 0.011235955,  0.20224719,   1.2584270,
NA,2017-07-08,T9, 0.460674157,  8.29213483,  51.5955056,
NA,2017-07-13,T1, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T2, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T3, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T4, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T5, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T6, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-13,T7, 0.355932203,  5.33898305,  32.3898305,
NA,2017-07-13,T8, 0.525423729,  7.88135593,  47.8135593,
NA,2017-07-13,T9, 0.016949153,  0.25423729,   1.5423729,
NA,2017-07-20,T1, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T2, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T3, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T4, 0.284403670,  4.55045872,  38.9633028,
NA,2017-07-20,T5, 0.651376147, 10.42201835,  89.2385321,
NA,2017-07-20,T6, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T7, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T8, 0.009174312,  0.14678899,   1.2568807,
NA,2017-07-20,T9, 0.009174312,  0.14678899,   1.2568807,
NA,2017-08-08,T1, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T2, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T3, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T4, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T5, 0.919191919, 14.70707071,  83.6464646,
NA,2017-08-08,T6, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T7, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T8, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-08,T9, 0.010101010,  0.16161616,   0.9191919,
NA,2017-08-09,T1, 0.355932203,  3.91525424,  24.2033898,
NA,2017-08-09,T2, 0.016949153,  0.18644068,   1.1525424,
NA,2017-08-09,T3, 0.016949153,  0.18644068,   1.1525424,
NA,2017-08-09,T4, 0.186440678,  2.05084746,  12.6779661,
NA,2017-08-09,T5, 0.186440678,  2.05084746,  12.6779661,
NA,2017-08-09,T6, 0.016949153,  0.18644068,   1.1525424,
NA,2017-08-09,T7, 0.186440678,  2.05084746,  12.6779661,
NA,2017-08-09,T8, 0.016949153,  0.18644068,   1.1525424,
NA,2017-08-09,T9, 0.016949153,  0.18644068,   1.1525424,
NA,2017-08-21,T1, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T2, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T3, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T4, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T5, 0.910112360, 13.65168539,  98.2921348,
NA,2017-08-21,T6, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T7, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T8, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-21,T9, 0.011235955,  0.16853933,   1.2134831,
NA,2017-08-22,T1, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-22,T2, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-22,T3, 0.139240506,  1.25316456,   8.7721519,
NA,2017-08-22,T4, 0.392405063,  3.53164557,  24.7215190,
NA,2017-08-22,T5, 0.392405063,  3.53164557,  24.7215190,
NA,2017-08-22,T6, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-22,T7, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-22,T8, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-22,T9, 0.012658228,  0.11392405,   0.7974684,
NA,2017-08-29,T1, 0.007194245,  0.17985612,   1.2805755,
NA,2017-08-29,T2, 0.510791367, 12.76978417,  90.9208633,
NA,2017-08-29,T3, 0.007194245,  0.17985612,   1.2805755,
NA,2017-08-29,T4, 0.151079137,  3.77697842,  26.8920863,
NA,2017-08-29,T5, 0.007194245,  0.17985612,   1.2805755,
NA,2017-08-29,T6, 0.007194245,  0.17985612,   1.2805755,
NA,2017-08-29,T7, 0.294964029,  7.37410072,  52.5035971,
NA,2017-08-29,T8, 0.007194245,  0.17985612,   1.2805755,
NA,2017-08-29,T9, 0.007194245,  0.17985612,   1.2805755,
NA,2017-09-01,T1, 0.717171717, 11.47474747,  71.0000000,
NA,2017-09-01,T2, 0.212121212,  3.39393939,  21.0000000,
NA,2017-09-01,T3, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T4, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T5, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T6, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T7, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T8, 0.010101010,  0.16161616,   1.0000000,
NA,2017-09-01,T9, 0.010101010,  0.16161616,   1.0000000,
