author,interactor,topic,doc_nb,word_nb,char_nb,doc_ids
Ian Jack,NA,G9,1.800000e-02,  19.3500000,  108.018000,
Jason Wilson,NA,G1,6.732543e-02, 126.8411067,  756.064559,
Jason Wilson,NA,G10,7.511199e-01,1415.1098814, 8435.076416,5cc0752aa2c3613145ed8b08
Jason Wilson,NA,G2,4.084321e-03,   7.6948617,   45.866930,
Jason Wilson,NA,G3,1.317523e-04,   0.2482213,    1.479578,
Jason Wilson,NA,G4,8.036891e-03,  15.1415020,   90.254282,
Jason Wilson,NA,G5,7.654809e-02, 144.2166008,  859.635046,
Jason Wilson,NA,G6,1.317523e-04,   0.2482213,    1.479578,
Jason Wilson,NA,G7,3.833992e-02,  72.2324111,  430.557312,
Jason Wilson,NA,G8,2.252964e-02,  42.4458498,  253.007905,
Jason Wilson,NA,G9,3.175231e-02,  59.8213439,  356.578393,
Jay Weatherill,NA,G1,4.310345e-04,   0.2163793,    1.331034,
Jay Weatherill,NA,G10,6.939655e-02,  34.8370690,  214.296552,
Jay Weatherill,NA,G2,1.987069e-01,  99.7508621,  613.606897,
Jay Weatherill,NA,G3,4.310345e-04,   0.2163793,    1.331034,
Jay Weatherill,NA,G4,4.310345e-04,   0.2163793,    1.331034,
Jay Weatherill,NA,G5,7.202586e-01, 361.5698276, 2224.158621,5cc17771a2c3615169989a19
Jay Weatherill,NA,G6,9.051724e-03,   4.5439655,   27.951724,
Jay Weatherill,NA,G7,4.310345e-04,   0.2163793,    1.331034,
Jay Weatherill,NA,G8,4.310345e-04,   0.2163793,    1.331034,
Jay Weatherill,NA,G9,4.310345e-04,   0.2163793,    1.331034,
Jennifer Clapp,NA,G1,3.125000e-03,   2.1093750,   13.828125,
Jennifer Clapp,NA,G10,4.857955e-02,  32.7911932,  214.964489,
Jennifer Clapp,NA,G2,2.840909e-04,   0.1917614,    1.257102,
Jennifer Clapp,NA,G3,4.605114e-01, 310.8451705, 2037.762784,5cc188efa2c3615169989dc7
Jennifer Clapp,NA,G4,2.758523e-01, 186.2002841, 1220.646307,
Jennifer Clapp,NA,G5,9.119318e-02,  61.5553977,  403.529830,
Jennifer Clapp,NA,G6,2.840909e-04,   0.1917614,    1.257102,
Jennifer Clapp,NA,G7,9.687500e-02,  65.3906250,  428.671875,
Jennifer Clapp,NA,G8,2.840909e-04,   0.1917614,    1.257102,
Jennifer Clapp,NA,G9,2.301136e-02,  15.5326705,  101.825284,
Jeremy Plester,NA,G1,5.432203e-01, 166.7686441,  981.599153,5cc174e5a2c361516998999d
Jeremy Plester,NA,G10,3.652542e-01, 112.1330508,  660.014407,
Jeremy Plester,NA,G2,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G3,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G4,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G5,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G6,8.559322e-02,  26.2771186,  154.666949,
Jeremy Plester,NA,G7,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G8,8.474576e-04,   0.2601695,    1.531356,
Jeremy Plester,NA,G9,8.474576e-04,   0.2601695,    1.531356,
John Abraham,NA,G1,8.656045e-01,1060.8873514, 6026.839221,5cc16889a2c36151699896bc
John Abraham,NA,G10,1.471948e-01, 162.9028305,  932.699549,
John Abraham,NA,G2,7.136123e-01, 522.5476280, 3095.257574,5cc0846aa2c3613145ed9047
John Abraham,NA,G3,2.087033e-02,  23.1218216,  139.371283,
John Abraham,NA,G4,7.090364e-04,   0.7024668,    4.109186,
John Abraham,NA,G5,7.090364e-04,   0.7024668,    4.109186,
John Abraham,NA,G6,1.197417e+00,1313.2276650, 7796.086811,5cc18460a2c3615169989ce5
John Abraham,NA,G7,7.090364e-04,   0.7024668,    4.109186,
John Abraham,NA,G8,7.090364e-04,   0.7024668,    4.109186,
John Abraham,NA,G9,5.246504e-02,  68.5028364,  384.308817,
"Jon Henley, Gordon Darroch",NA,G1,2.320186e-04,   0.2194896,    1.350116,
"Jon Henley, Gordon Darroch",NA,G10,3.529002e-01, 333.8436195, 2053.526450,5cc16ecda2c3615169989833
"Jon Henley, Gordon Darroch",NA,G2,2.320186e-04,   0.2194896,    1.350116,
"Jon Henley, Gordon Darroch",NA,G3,3.039443e-02,  28.7531323,  176.865197,
"Jon Henley, Gordon Darroch",NA,G4,2.320186e-04,   0.2194896,    1.350116,
"Jon Henley, Gordon Darroch",NA,G5,1.881671e-01, 178.0060325, 1094.944084,
"Jon Henley, Gordon Darroch",NA,G6,2.320186e-04,   0.2194896,    1.350116,
"Jon Henley, Gordon Darroch",NA,G7,1.046404e-01,  98.9897912,  608.902320,
"Jon Henley, Gordon Darroch",NA,G8,2.740139e-01, 259.2171694, 1594.487007,
"Jon Henley, Gordon Darroch",NA,G9,4.895592e-02,  46.3122970,  284.874478,
Jonathan Watts,NA,G1,6.663520e-01, 559.7188946, 3340.369979,5cc17a4ba2c3615169989acb
Jonathan Watts,NA,G10,1.048442e-01,  84.8581002,  515.507953,
Jonathan Watts,NA,G2,1.619441e-01, 127.1061140,  783.813758,
Jonathan Watts,NA,G3,1.825644e-01, 150.1430743,  905.119352,
Jonathan Watts,NA,G4,2.645566e-02,  22.2059413,  132.569461,
Jonathan Watts,NA,G5,5.489224e-04,   0.4442832,    2.698995,
Jonathan Watts,NA,G6,4.020500e-02,  31.9061140,  195.692018,
Jonathan Watts,NA,G7,7.580168e-01, 599.3955786, 3682.772525,5cc079bda2c3613145ed8cb4
Jonathan Watts,NA,G8,5.851994e-02,  45.7776166,  282.756966,
Jonathan Watts,NA,G9,5.489224e-04,   0.4442832,    2.698995,
Karl Mathiesen,NA,G1,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G10,1.024390e-02,   5.0195122,   29.860976,
Karl Mathiesen,NA,G2,6.004878e-01, 294.2390244, 1750.421951,5cc1823aa2c3615169989c8e
Karl Mathiesen,NA,G3,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G4,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G5,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G6,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G7,3.565854e-01, 174.7268293, 1039.446341,
Karl Mathiesen,NA,G8,4.878049e-04,   0.2390244,    1.421951,
Karl Mathiesen,NA,G9,2.975610e-02,  14.5804878,   86.739024,
Kate Lyons,NA,G1,2.898551e-04,   0.2591304,    1.510145,
Kate Lyons,NA,G10,3.539130e-01, 316.3982609, 1843.886957,
Kate Lyons,NA,G2,2.898551e-04,   0.2591304,    1.510145,
Kate Lyons,NA,G3,8.985507e-03,   8.0330435,   46.814493,
Kate Lyons,NA,G4,2.898551e-04,   0.2591304,    1.510145,
Kate Lyons,NA,G5,2.898551e-04,   0.2591304,    1.510145,
Kate Lyons,NA,G6,6.086957e-03,   5.4417391,   31.713043,
Kate Lyons,NA,G7,9.014493e-02,  80.5895652,  469.655072,
Kate Lyons,NA,G8,2.898551e-04,   0.2591304,    1.510145,
Kate Lyons,NA,G9,5.394203e-01, 482.2417391, 2810.379710,5cc08023a2c3613145ed8f12
Katharine Murphy,NA,G1,3.156935e-03,   2.9539244,   18.816725,
Katharine Murphy,NA,G10,2.493812e-01, 376.9601269, 2264.466837,
Katharine Murphy,NA,G2,5.217597e-01, 449.2656446, 2776.946217,
Katharine Murphy,NA,G3,5.724123e-03,   5.0372257,   32.193572,
Katharine Murphy,NA,G4,4.557758e-03,   3.0035714,   18.702209,
Katharine Murphy,NA,G5,2.556863e+00,2512.2611432,15657.439247,5cc17b16a2c3615169989b00 5cc08506a2c3613145ed9074 5cc072bfa2c3613145ed8a62 5cc075cba2c3613145ed8b3f
Katharine Murphy,NA,G6,4.257753e-02,  38.3663962,  246.136762,
Katharine Murphy,NA,G7,5.441642e-01, 483.7550359, 3091.595113,
Katharine Murphy,NA,G8,9.735289e-04,   0.8709549,    5.447729,
Katharine Murphy,NA,G9,7.084252e-02,  67.5259768,  433.255589,
"Katharine Murphy, Lisa Cox",NA,G1,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Lisa Cox",NA,G10,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Lisa Cox",NA,G2,2.768707e-01, 265.7959184, 1684.481633,
"Katharine Murphy, Lisa Cox",NA,G3,1.609977e-02,  15.4557823,   97.951020,
"Katharine Murphy, Lisa Cox",NA,G4,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Lisa Cox",NA,G5,6.419501e-01, 616.2721088, 3905.624490,5cc07555a2c3613145ed8b1b
"Katharine Murphy, Lisa Cox",NA,G6,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Lisa Cox",NA,G7,6.371882e-02,  61.1700680,  387.665306,
"Katharine Murphy, Lisa Cox",NA,G8,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Lisa Cox",NA,G9,2.267574e-04,   0.2176871,    1.379592,
"Katharine Murphy, Michael Slezak",NA,G1,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G10,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G2,3.610795e-01, 267.9210227, 1748.708239,
"Katharine Murphy, Michael Slezak",NA,G3,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G4,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G5,6.366477e-01, 472.3926136, 3083.284943,5cc081a1a2c3613145ed8f7d
"Katharine Murphy, Michael Slezak",NA,G6,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G7,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G8,2.840909e-04,   0.2107955,    1.375852,
"Katharine Murphy, Michael Slezak",NA,G9,2.840909e-04,   0.2107955,    1.375852,
Larry Elliott,NA,G1,1.919386e-04,   0.2310940,    1.355470,
Larry Elliott,NA,G10,4.435701e-01, 534.0583493, 3132.491747,5cc079cfa2c3613145ed8cbe
Larry Elliott,NA,G2,9.616123e-02, 115.7781190,  679.090595,
Larry Elliott,NA,G3,7.312860e-02,  88.0468330,  516.434165,
Larry Elliott,NA,G4,2.111324e-03,   2.5420345,   14.910173,
Larry Elliott,NA,G5,7.869482e-03,   9.4748560,   55.574280,
Larry Elliott,NA,G6,2.111324e-03,   2.5420345,   14.910173,
Larry Elliott,NA,G7,3.264875e-01, 393.0909789, 2305.654894,
Larry Elliott,NA,G8,1.919386e-04,   0.2310940,    1.355470,
Larry Elliott,NA,G9,4.817658e-02,  58.0046065,  340.223033,
Lauren Kurtz,NA,G1,1.904762e-04,   0.1866667,    1.259619,
Lauren Kurtz,NA,G10,2.114286e-02,  20.7200000,  139.817714,
Lauren Kurtz,NA,G2,9.714286e-03,   9.5200000,   64.240571,
Lauren Kurtz,NA,G3,3.828571e-02,  37.5200000,  253.183429,
Lauren Kurtz,NA,G4,1.904762e-04,   0.1866667,    1.259619,
Lauren Kurtz,NA,G5,1.352381e-02,  13.2533333,   89.432952,
Lauren Kurtz,NA,G6,4.763810e-01, 466.8533333, 3150.307238,5cc18566a2c3615169989d1d
Lauren Kurtz,NA,G7,1.904762e-04,   0.1866667,    1.259619,
Lauren Kurtz,NA,G8,1.904762e-04,   0.1866667,    1.259619,
Lauren Kurtz,NA,G9,4.401905e-01, 431.3866667, 2910.979619,
Letters,NA,G1,8.536157e-02,  86.1508378,  533.578065,
Letters,NA,G10,8.890870e-01, 537.5125865, 3282.724243,5cc17f30a2c3615169989bf1
Letters,NA,G2,4.109166e-01, 304.5689682, 1867.524255,5cc079fba2c3613145ed8cd1
Letters,NA,G3,3.339355e-01, 260.2049166, 1593.685775,
Letters,NA,G4,1.521143e-01, 149.7327733,  926.725334,
Letters,NA,G5,1.093616e-01, 110.5108378,  684.466065,
Letters,NA,G6,1.567696e-01,  88.5326550,  532.296359,
Letters,NA,G7,8.275242e-01, 522.5327425, 3252.827074,5cc06feea2c3613145ed89b2
Letters,NA,G8,8.865812e-01, 655.1203380, 4056.776541,5cc1715da2c36151699898d2
Letters,NA,G9,1.483484e-01, 117.1333444,  738.396289,
Lucy Lamble,NA,G1,4.529281e-02, 111.4656042,  692.210007,
Lucy Lamble,NA,G10,2.550778e-01, 627.7465530, 3898.354559,
Lucy Lamble,NA,G2,7.412898e-05,   0.1824314,    1.132913,
Lucy Lamble,NA,G3,3.343217e-02,  82.2765752,  510.943884,
Lucy Lamble,NA,G4,6.011861e-02, 147.9518903,  918.792661,
Lucy Lamble,NA,G5,1.556709e-03,   3.8310600,   23.791179,
Lucy Lamble,NA,G6,7.412898e-05,   0.1824314,    1.132913,
Lucy Lamble,NA,G7,3.803558e-01, 936.0556709, 5812.977984,5cc0809aa2c3613145ed8f38
Lucy Lamble,NA,G8,1.216457e-01, 299.3699778, 1859.110675,
Lucy Lamble,NA,G9,1.023721e-01, 251.9378058, 1564.553225,
Luis Alberto Moreno,NA,G1,3.134796e-04,   0.2112853,    1.380878,
Luis Alberto Moreno,NA,G10,5.987461e-02,  40.3554859,  263.747649,
Luis Alberto Moreno,NA,G2,1.912226e-02,  12.8884013,   84.233542,
Luis Alberto Moreno,NA,G3,6.614420e-02,  44.5811912,  291.365204,
Luis Alberto Moreno,NA,G4,3.388715e-01, 228.3993730, 1492.728840,
Luis Alberto Moreno,NA,G5,6.583072e-03,   4.4369906,   28.998433,
Luis Alberto Moreno,NA,G6,3.134796e-04,   0.2112853,    1.380878,
Luis Alberto Moreno,NA,G7,4.768025e-01, 321.3648903, 2100.315047,5cc17baca2c3615169989b2b
Luis Alberto Moreno,NA,G8,2.852665e-02,  19.2269592,  125.659875,
Luis Alberto Moreno,NA,G9,3.448276e-03,   2.3241379,   15.189655,
Lynsey Hanley,NA,G1,1.436620e-02,  11.3061972,   70.221972,
Lynsey Hanley,NA,G10,4.171831e-01, 328.3230986, 2039.190986,5cc08025a2c3613145ed8f14
Lynsey Hanley,NA,G2,2.369014e-01, 186.4414085, 1157.974085,
Lynsey Hanley,NA,G3,1.270423e-01,  99.9822535,  620.982535,
Lynsey Hanley,NA,G4,1.436620e-02,  11.3061972,   70.221972,
Lynsey Hanley,NA,G5,2.816901e-04,   0.2216901,    1.376901,
Lynsey Hanley,NA,G6,2.000000e-02,  15.7400000,   97.760000,
Lynsey Hanley,NA,G7,6.225352e-02,  48.9935211,  304.295211,
Lynsey Hanley,NA,G8,1.016901e-01,  80.0301408,  497.061408,
Lynsey Hanley,NA,G9,5.915493e-03,   4.6554930,   28.914930,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G1,4.098361e-04,   0.1872951,    1.236885,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G10,4.098361e-04,   0.1872951,    1.236885,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G2,6.598361e-02,  30.1545082,  199.138525,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G3,6.028689e-01, 275.5110656, 1819.458197,5cc18a43a2c3615169989e0a
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G4,4.098361e-04,   0.1872951,    1.236885,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G5,4.098361e-04,   0.1872951,    1.236885,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G6,1.270492e-02,   5.8061475,   38.343443,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G7,3.159836e-01, 144.4045082,  953.638525,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G8,4.098361e-04,   0.1872951,    1.236885,
"Megan Darby for Climate Home, part of the Guardian Environment Network",NA,G9,4.098361e-04,   0.1872951,    1.236885,
Michael Slezak,NA,G1,2.930626e-02,  21.8850650,  139.427042,
Michael Slezak,NA,G10,1.290447e-01,  97.5870689,  622.051129,
Michael Slezak,NA,G2,1.212746e-01,  95.2070660,  608.586681,
Michael Slezak,NA,G3,7.769446e-01, 618.7094831, 3948.191905,5cc169afa2c36151699896f8
Michael Slezak,NA,G4,1.179489e-01,  89.0762008,  567.748372,
Michael Slezak,NA,G5,5.672612e-01, 438.7164259, 2787.460280,5cc18482a2c3615169989cf3
Michael Slezak,NA,G6,9.624856e-03,   7.4442510,   46.830435,
Michael Slezak,NA,G7,1.389479e+00, 789.1011573, 4930.984336,5cc172d3a2c3615169989925 5cc16d04a2c36151699897be
Michael Slezak,NA,G8,2.433370e-01, 178.7712735, 1136.143193,
Michael Slezak,NA,G9,6.157787e-01, 361.5020084, 2248.576627,
Nnimmo Bassey,NA,G1,1.673629e-01, 151.6308094,  917.316188,
Nnimmo Bassey,NA,G10,9.947781e-02,  90.1268930,  545.237859,
Nnimmo Bassey,NA,G2,8.642298e-02,  78.2992167,  473.684334,
Nnimmo Bassey,NA,G3,2.610966e-04,   0.2365535,    1.431070,
Nnimmo Bassey,NA,G4,2.872063e-03,   2.6020888,   15.741775,
Nnimmo Bassey,NA,G5,2.610966e-04,   0.2365535,    1.431070,
Nnimmo Bassey,NA,G6,3.942559e-02,  35.7195822,  216.091645,
Nnimmo Bassey,NA,G7,4.728460e-01, 428.3984334, 2591.668668,5cc07723a2c3613145ed8ba6
Nnimmo Bassey,NA,G8,1.308094e-01, 118.5133159,  716.966319,
Nnimmo Bassey,NA,G9,2.610966e-04,   0.2365535,    1.431070,
Oliver Balch,NA,G1,6.262626e-03,   5.9494949,   39.316768,
Oliver Balch,NA,G10,2.020202e-04,   0.1919192,    1.268283,
Oliver Balch,NA,G2,1.759596e-01, 167.1616162, 1104.674343,
Oliver Balch,NA,G3,6.484848e-02,  61.6060606,  407.118788,
Oliver Balch,NA,G4,4.789899e-01, 455.0404040, 3007.098586,5cc1881da2c3615169989d9e
Oliver Balch,NA,G5,2.020202e-04,   0.1919192,    1.268283,
Oliver Balch,NA,G6,1.072727e-01, 101.9090909,  673.458182,
Oliver Balch,NA,G7,1.658586e-01, 157.5656566, 1041.260202,
Oliver Balch,NA,G8,2.020202e-04,   0.1919192,    1.268283,
Oliver Balch,NA,G9,2.020202e-04,   0.1919192,    1.268283,
Oliver Milman,NA,G1,1.577929e+00,1133.1283826, 6771.443768,5cc07e9ba2c3613145ed8e81 5cc07156a2c3613145ed89f1
Oliver Milman,NA,G10,9.193142e-02,  80.4983826,  484.228428,
Oliver Milman,NA,G2,5.358002e-01, 573.3142610, 3457.793902,5cc16de0a2c36151699897fe
Oliver Milman,NA,G3,2.948393e-01, 301.6864424, 1813.096188,
Oliver Milman,NA,G4,2.980966e-01, 267.6179068, 1605.241345,
Oliver Milman,NA,G5,5.274542e-02,  32.7030273,  197.118160,
Oliver Milman,NA,G6,2.953652e-01, 189.7862314, 1139.614494,
Oliver Milman,NA,G7,7.945209e-01, 597.0645951, 3628.203462,5cc16cdaa2c36151699897bc
Oliver Milman,NA,G8,1.657247e-03,   1.1339308,    6.825039,
Oliver Milman,NA,G9,1.057115e+00, 707.0668401, 4279.435214,5cc17c29a2c3615169989b4b
Patrick Barkham,NA,G1,5.187050e-01, 163.3920863, 1007.843885,5cc17a06a2c3615169989abb
Patrick Barkham,NA,G10,1.733813e-01,  54.6151079,  336.879856,
Patrick Barkham,NA,G2,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G3,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G4,3.028777e-01,  95.4064748,  588.491367,
Patrick Barkham,NA,G5,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G6,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G7,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G8,7.194245e-04,   0.2266187,    1.397842,
Patrick Barkham,NA,G9,7.194245e-04,   0.2266187,    1.397842,
Patrick Collinson,NA,G1,2.544529e-04,   0.2061069,    1.285242,
Patrick Collinson,NA,G10,2.544529e-04,   0.2061069,    1.285242,
Patrick Collinson,NA,G2,1.045802e-01,  84.7099237,  528.234351,
Patrick Collinson,NA,G3,6.338422e-01, 513.4122137, 3201.537150,5cc0817fa2c3613145ed8f7a
Patrick Collinson,NA,G4,2.798982e-03,   2.2671756,   14.137659,
Patrick Collinson,NA,G5,2.544529e-04,   0.2061069,    1.285242,
Patrick Collinson,NA,G6,2.544529e-04,   0.2061069,    1.285242,
Patrick Collinson,NA,G7,1.223919e-01,  99.1374046,  618.201272,
Patrick Collinson,NA,G8,1.071247e-01,  86.7709924,  541.086768,
Patrick Collinson,NA,G9,2.824427e-02,  22.8778626,  142.661832,
Paul Karp,NA,G1,3.105590e-04,   0.2369565,    1.439130,
Paul Karp,NA,G10,1.649068e-01, 125.8239130,  764.178261,
Paul Karp,NA,G2,8.105590e-02,  61.8456522,  375.613043,
Paul Karp,NA,G3,3.105590e-04,   0.2369565,    1.439130,
Paul Karp,NA,G4,3.105590e-04,   0.2369565,    1.439130,
Paul Karp,NA,G5,5.065217e-01, 386.4760870, 2347.221739,5cc18761a2c3615169989d7b
Paul Karp,NA,G6,1.121118e-01,  85.5413043,  519.526087,
Paul Karp,NA,G7,2.204969e-02,  16.8239130,  102.178261,
Paul Karp,NA,G8,3.105590e-04,   0.2369565,    1.439130,
Paul Karp,NA,G9,1.121118e-01,  85.5413043,  519.526087,
"Peter C Frumhoff, Myles Allen",NA,G1,3.471092e-01, 338.7785867, 2134.721627,5cc1642fa2c36151699895c7
"Peter C Frumhoff, Myles Allen",NA,G10,4.496788e-03,   4.3888651,   27.655246,
"Peter C Frumhoff, Myles Allen",NA,G2,1.244111e-01, 121.4252677,  765.128480,
"Peter C Frumhoff, Myles Allen",NA,G3,2.057816e-01, 200.8428266, 1265.556745,
"Peter C Frumhoff, Myles Allen",NA,G4,2.141328e-04,   0.2089936,    1.316916,
"Peter C Frumhoff, Myles Allen",NA,G5,2.141328e-04,   0.2089936,    1.316916,
"Peter C Frumhoff, Myles Allen",NA,G6,1.843683e-01, 179.9434690, 1133.865096,
"Peter C Frumhoff, Myles Allen",NA,G7,1.948608e-02,  19.0184154,  119.839400,
"Peter C Frumhoff, Myles Allen",NA,G8,2.141328e-04,   0.2089936,    1.316916,
"Peter C Frumhoff, Myles Allen",NA,G9,1.137045e-01, 110.9755889,  699.282655,
Press Association,NA,G1,1.383929e-02,   6.5044643,   40.978125,
Press Association,NA,G10,4.464286e-04,   0.2098214,    1.321875,
Press Association,NA,G2,7.816964e-01, 367.3973214, 2314.603125,5cc1741aa2c3615169989971
Press Association,NA,G3,1.522321e-01,  71.5491071,  450.759375,
Press Association,NA,G4,4.464286e-04,   0.2098214,    1.321875,
Press Association,NA,G5,4.464286e-04,   0.2098214,    1.321875,
Press Association,NA,G6,9.375000e-03,   4.4062500,   27.759375,
Press Association,NA,G7,4.062500e-02,  19.0937500,  120.290625,
Press Association,NA,G8,4.464286e-04,   0.2098214,    1.321875,
Press Association,NA,G9,4.464286e-04,   0.2098214,    1.321875,
Rebecca Solnit,NA,G1,1.435233e-01, 190.1683938, 1141.871503,
Rebecca Solnit,NA,G10,3.939551e-01, 521.9905009, 3134.306736,5cc18d28a2c3615169989e98
Rebecca Solnit,NA,G2,1.727116e-04,   0.2288428,    1.374093,
Rebecca Solnit,NA,G3,1.348877e-01, 178.7262522, 1073.166839,
Rebecca Solnit,NA,G4,1.020725e-01, 135.2461140,  812.089119,
Rebecca Solnit,NA,G5,1.727116e-04,   0.2288428,    1.374093,
Rebecca Solnit,NA,G6,1.727116e-04,   0.2288428,    1.374093,
Rebecca Solnit,NA,G7,7.789292e-02, 103.2081174,  619.716062,
Rebecca Solnit,NA,G8,1.226252e-02,  16.2478411,   97.560622,
Rebecca Solnit,NA,G9,1.348877e-01, 178.7262522, 1073.166839,
Reuters,NA,G1,5.209184e-01, 233.3714286, 1433.567347,5cc18956a2c3615169989dd8
Reuters,NA,G10,5.102041e-04,   0.2285714,    1.404082,
Reuters,NA,G2,5.102041e-04,   0.2285714,    1.404082,
Reuters,NA,G3,5.102041e-04,   0.2285714,    1.404082,
Reuters,NA,G4,8.724490e-02,  39.0857143,  240.097959,
Reuters,NA,G5,5.102041e-04,   0.2285714,    1.404082,
Reuters,NA,G6,1.994898e-01,  89.3714286,  548.995918,
Reuters,NA,G7,1.841837e-01,  82.5142857,  506.873469,
Reuters,NA,G8,5.102041e-04,   0.2285714,    1.404082,
Reuters,NA,G9,5.612245e-03,   2.5142857,   15.444898,
Terry Macalister,NA,G1,9.117647e-03,   6.3732353,   39.132941,
Terry Macalister,NA,G10,2.941176e-04,   0.2055882,    1.262353,
Terry Macalister,NA,G2,3.414706e-01, 238.6879412, 1465.591765,
Terry Macalister,NA,G3,5.385294e-01, 376.4320588, 2311.368235,5cc18879a2c3615169989daf
Terry Macalister,NA,G4,2.941176e-04,   0.2055882,    1.262353,
Terry Macalister,NA,G5,2.382353e-02,  16.6526471,  102.250588,
Terry Macalister,NA,G6,2.941176e-04,   0.2055882,    1.262353,
Terry Macalister,NA,G7,2.382353e-02,  16.6526471,  102.250588,
Terry Macalister,NA,G8,1.500000e-02,  10.4850000,   64.380000,
Terry Macalister,NA,G9,4.735294e-02,  33.0997059,  203.238824,
Tom Levitt,NA,G1,1.581292e-02,  15.3701559,   94.197550,
Tom Levitt,NA,G10,1.182628e-01, 114.9514477,  704.491537,
Tom Levitt,NA,G2,3.187082e-01, 309.7844098, 1898.544989,
Tom Levitt,NA,G3,4.723831e-01, 459.1563474, 2813.985969,5cc187dfa2c3615169989d92
Tom Levitt,NA,G4,2.227171e-04,   0.2164811,    1.326726,
Tom Levitt,NA,G5,2.227171e-04,   0.2164811,    1.326726,
Tom Levitt,NA,G6,2.449889e-03,   2.3812918,   14.593987,
Tom Levitt,NA,G7,5.590200e-02,  54.3367483,  333.008241,
Tom Levitt,NA,G8,1.581292e-02,  15.3701559,   94.197550,
Tom Levitt,NA,G9,2.227171e-04,   0.2164811,    1.326726,
Tyson Yunkaporta,NA,G1,1.620746e-04,   0.2126418,    1.306645,
Tyson Yunkaporta,NA,G10,6.095624e-01, 799.7458671, 4914.292058,5cc16568a2c3615169989617
Tyson Yunkaporta,NA,G2,8.265802e-03,  10.8447326,   66.638898,
Tyson Yunkaporta,NA,G3,1.620746e-04,   0.2126418,    1.306645,
Tyson Yunkaporta,NA,G4,2.465154e-01, 323.4282010, 1987.407131,
Tyson Yunkaporta,NA,G5,3.403566e-03,   4.4654781,   27.439546,
Tyson Yunkaporta,NA,G6,7.147488e-02,  93.7750405,  576.230470,
Tyson Yunkaporta,NA,G7,6.012966e-02,  78.8901135,  484.765316,
Tyson Yunkaporta,NA,G8,1.620746e-04,   0.2126418,    1.306645,
Tyson Yunkaporta,NA,G9,1.620746e-04,   0.2126418,    1.306645,
NA,NA,G1,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G10,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G2,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G3,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G4,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G5,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G6,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G7,5.000000e-02,   3.0500000,   19.150000,
NA,NA,G8,5.500000e-01,  33.5500000,  210.650000,5cc1832fa2c3615169989ca7
NA,NA,G9,5.000000e-02,   3.0500000,   19.150000,
