doc_id,date,retweetcount,from_user_id,from_user_name,from_user_followercount,text,length,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
938354691196497920,2017-12-06,0,731164510489313300,GCCThinkActTank,35972,"""fao considers climate change a top-line corporate priority.""",8,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.30434782608695654,0.014492753623188408,0.014492753623188408,0.5942028985507246
954053950000508928,2018-01-18,1,2294240502,g_ponnappa,1191,now this is a climate change and sustainability angle that every tech consultant should know.,15,0.02040816326530612,0.02040816326530612,0.6326530612244897,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.22448979591836735
839938919240101888,2017-03-09,0,35427745,dawiz88,163,climate change is real whether one believes it or not.,10,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.7241379310344827,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
808363651744878592,2016-12-12,0,3524165417,servicedotsucks,49,the,1,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.11111111111111112
870765023009931266,2017-06-02,0,4912320833,EthanLucas_com,7752,rand paul owns the climate change alarmists...,7,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.6326530612244897,0.02040816326530612,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.02040816326530612
1053917613645021184,2018-10-21,2,2435985578,Peleglab,192,our new paper is online in #mdpiagronomy unlocking the genetic diversity within a middle-east panel of durum wheat landraces for adaptation to semi-arid climate,24,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.006289308176100629,0.1320754716981132,0.006289308176100629,0.8238993710691823
908282045578858496,2017-09-14,0,2329526714,JamesGDAngelo,9005,@drvox here's my notes from a recent talk at mit about how congressional transparency is the main driver of climate inaction.,21,0.009174311926605505,0.1926605504587156,0.6513761467889908,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.10091743119266056,0.009174311926605505
1052318245825331200,2018-10-16,0,3129499773,AMegaPeixoto,424,"@boomshaft33 @rowen22303404 @sensanders i have, for quite a while and the data increases each year. i rather believe that than this is a world wide conspiracy that involves every scientist, climate specialist and all the data, which clearly points to an o",42,0.006711409395973154,0.2080536912751678,0.14093959731543623,0.5436241610738255,0.0738255033557047,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.006711409395973154
1051599708802768898,2018-10-14,1,2184934963,ECOWARRIORSS,6322,#climatechange for 30 years they have delayed #actonclimate now as we hurtle towards the end game they are still want to delay action - evil people - trumps economic adviser and marco rubio question extent of human contribution to climate change https://,42,0.19617224880382775,0.004784688995215312,0.004784688995215312,0.05263157894736843,0.004784688995215312,0.3875598086124402,0.004784688995215312,0.3397129186602871,0.004784688995215312
1035475596418146304,2018-08-31,0,902893333755908100,EarthSci_Jobs,156,#jobs,1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.5789473684210527,0.05263157894736842,0.05263157894736842,0.05263157894736842
907625316998373376,2017-09-12,0,1327051574,DestineSpirit,3168,"neil degrasse tyson, in one brilliant tweet, destroys climate change deniers favorite argument",13,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.9191919191919191,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102
965722021878517760,2018-02-19,0,3272103062,TaxiCalifornia,5,"california cities and crazy climate change lawsuits - do as i say, not as i do",16,0.6326530612244897,0.02040816326530612,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
899443112317034496,2017-08-21,0,37048866,tazalaz,2118,the trump administration just disbanded a federal advisory committee on #climatechange - the washington post,15,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.9101123595505617,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775
1111240428018233344,2019-03-28,0,843893051361779700,Below2C_,4337,@naturesnatives i love your approach with cartoon characters. i'd appreciate your follow-back. i'm a climate activist and blogger @rise4climate,19,0.009174311926605505,0.009174311926605505,0.4678899082568807,0.28440366972477066,0.009174311926605505,0.1926605504587156,0.009174311926605505,0.009174311926605505,0.009174311926605505
895000035284312064,2017-08-08,0,19827010,bdnews24,207119,reuters: exclusive: u.s. envoys told to be coy on re-engaging in paris climate deal - cable,16,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.9191919191919191,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102
887853285981396992,2017-07-20,0,747891181338525700,cosmicfirepeace,3111,#trump got his #climatechange advice from ditz @kimguilfoyle on #foxnews #fakenews for #fake #presidents @realdonaldtrump #parisagreement,16,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.28440366972477066,0.6513761467889908,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505
